Date,Time,delta_ms,Voltage,Current
2014-02-06,17:35:39,1111,8.11673,0.999891
2014-02-06,17:35:40,1107,8.11686,0.999883
2014-02-06,17:35:42,1180,8.11691,0.999909
2014-02-06,17:35:43,1107,8.11702,0.999861
2014-02-06,17:35:44,1107,8.1171,0.999869
2014-02-06,17:35:45,1110,8.11723,0.999901
2014-02-06,17:35:46,1112,8.11742,0.999875
2014-02-06,17:35:47,1105,8.11746,0.999891
2014-02-06,17:35:48,1106,8.11756,0.999877
2014-02-06,17:35:49,1107,8.11765,0.999871
2014-02-06,17:35:50,1110,8.11778,0.999887
2014-02-06,17:35:52,1111,8.11787,0.999866
2014-02-06,17:35:53,1109,8.11794,0.99991
2014-02-06,17:35:54,1106,8.11807,0.99988
2014-02-06,17:35:55,1110,8.11816,0.99987
2014-02-06,17:35:56,1109,8.11826,0.999877
2014-02-06,17:35:57,1110,8.11832,0.999865
2014-02-06,17:35:58,1105,8.11846,0.999894
2014-02-06,17:35:59,1109,8.11856,0.999864
2014-02-06,17:36:00,1108,8.11865,0.999865
2014-02-06,17:36:02,1110,8.11874,0.999854
2014-02-06,17:36:03,1113,8.11884,0.999867
2014-02-06,17:36:04,1106,8.11896,0.999893
2014-02-06,17:36:05,1108,8.11902,0.999855
2014-02-06,17:36:06,1109,8.11913,0.999895
2014-02-06,17:36:07,1111,8.11924,0.999867
2014-02-06,17:36:08,1113,8.11936,0.999905
2014-02-06,17:36:09,1109,8.11947,0.999864
2014-02-06,17:36:10,1106,8.11952,0.999866
2014-02-06,17:36:12,1107,8.11966,0.999895
2014-02-06,17:36:13,1114,8.11979,0.999866
2014-02-06,17:36:14,1108,8.11984,0.999881
2014-02-06,17:36:15,1109,8.11993,0.999862
2014-02-06,17:36:16,1107,8.12007,0.999907
2014-02-06,17:36:17,1110,8.12014,0.999878
2014-02-06,17:36:18,1110,8.12024,0.9999
2014-02-06,17:36:19,1111,8.1203,0.999889
2014-02-06,17:36:20,1104,8.12039,0.99987
2014-02-06,17:36:21,1110,8.12054,0.999911
2014-02-06,17:36:23,1109,8.1206,0.999882
2014-02-06,17:36:24,1110,8.12071,0.999907
2014-02-06,17:36:25,1111,8.12076,0.999872
2014-02-06,17:36:26,1105,8.12087,0.999892
2014-02-06,17:36:27,1108,8.12097,0.999892
2014-02-06,17:36:28,1108,8.12107,0.999872
2014-02-06,17:36:29,1111,8.12118,0.999915
2014-02-06,17:36:30,1108,8.12126,0.999879
2014-02-06,17:36:31,1110,8.12135,0.999905
2014-02-06,17:36:33,1109,8.12147,0.999889
2014-02-06,17:36:34,1107,8.12152,0.99987
2014-02-06,17:36:35,1111,8.12162,0.999881
2014-02-06,17:36:36,1109,8.12169,0.999873
2014-02-06,17:36:37,1110,8.12184,0.999895
2014-02-06,17:36:38,1109,8.12186,0.999878
2014-02-06,17:36:39,1109,8.12199,0.999903
2014-02-06,17:36:40,1106,8.12211,0.999872
2014-02-06,17:36:41,1112,8.1222,0.999907
2014-02-06,17:36:43,1112,8.12232,0.999847
2014-02-06,17:36:44,1107,8.12243,0.999901
2014-02-06,17:36:45,1108,8.12251,0.999877
2014-02-06,17:36:46,1111,8.12267,0.999901
2014-02-06,17:36:47,1112,8.1227,0.999878
2014-02-06,17:36:48,1113,8.12282,0.999877
2014-02-06,17:36:49,1109,8.12293,0.999854
2014-02-06,17:36:50,1106,8.12304,0.999901
2014-02-06,17:36:51,1112,8.12313,0.999867
2014-02-06,17:36:53,1107,8.12321,0.999897
2014-02-06,17:36:54,1108,8.12332,0.999897
2014-02-06,17:36:55,1109,8.12338,0.999869
2014-02-06,17:36:56,1105,8.12349,0.999901
2014-02-06,17:36:57,1111,8.12363,0.99988
2014-02-06,17:36:58,1106,8.12369,0.999885
2014-02-06,17:36:59,1107,8.12377,0.999895
2014-02-06,17:37:00,1110,8.12391,0.999858
2014-02-06,17:37:01,1108,8.12395,0.999914
2014-02-06,17:37:03,1134,8.12405,0.999864
2014-02-06,17:37:04,1108,8.12417,0.999886
2014-02-06,17:37:05,1109,8.12426,0.999887
2014-02-06,17:37:06,1108,8.12431,0.99988
2014-02-06,17:37:07,1112,8.12446,0.9999
2014-02-06,17:37:08,1109,8.12456,0.999866
2014-02-06,17:37:09,1108,8.12463,0.999892
2014-02-06,17:37:10,1104,8.12478,0.999895
2014-02-06,17:37:11,1108,8.12486,0.999887
2014-02-06,17:37:13,1111,8.12498,0.9999
2014-02-06,17:37:14,1111,8.12504,0.999859
2014-02-06,17:37:15,1106,8.12515,0.999898
2014-02-06,17:37:16,1108,8.12526,0.999889
2014-02-06,17:37:17,1109,8.12534,0.999863
2014-02-06,17:37:18,1110,8.12545,0.999885
2014-02-06,17:37:19,1110,8.12554,0.999871
2014-02-06,17:37:20,1104,8.12565,0.999861
2014-02-06,17:37:21,1109,8.12575,0.999892
2014-02-06,17:37:23,1111,8.12584,0.999869
2014-02-06,17:37:24,1113,8.12596,0.999882
2014-02-06,17:37:25,1112,8.12605,0.99989
2014-02-06,17:37:26,1106,8.12614,0.999879
2014-02-06,17:37:27,1108,8.12629,0.999863
2014-02-06,17:37:28,1108,8.12632,0.999882
2014-02-06,17:37:29,1111,8.12643,0.999866
2014-02-06,17:37:30,1113,8.12652,0.999905
2014-02-06,17:37:31,1112,8.1266,0.999858
2014-02-06,17:37:33,1110,8.1267,0.999887
2014-02-06,17:37:34,1112,8.12679,0.999847
2014-02-06,17:37:35,1107,8.1269,0.999874
2014-02-06,17:37:36,1107,8.12696,0.999882
2014-02-06,17:37:37,1109,8.12702,0.999843
2014-02-06,17:37:38,1109,8.12715,0.999892
2014-02-06,17:37:39,1109,8.12723,0.999876
2014-02-06,17:37:40,1112,8.12733,0.999895
2014-02-06,17:37:41,1105,8.12746,0.999903
2014-02-06,17:37:42,1110,8.12751,0.999864
2014-02-06,17:37:44,1109,8.12762,0.999904
2014-02-06,17:37:45,1110,8.1277,0.999876
2014-02-06,17:37:46,1109,8.1278,0.999905
2014-02-06,17:37:47,1111,8.12791,0.999866
2014-02-06,17:37:48,1109,8.128,0.99989
2014-02-06,17:37:49,1107,8.12811,0.999888
2014-02-06,17:37:50,1108,8.12816,0.999874
2014-02-06,17:37:51,1106,8.1283,0.999903
2014-02-06,17:37:52,1111,8.12833,0.999875
2014-02-06,17:37:54,1108,8.12846,0.999896
2014-02-06,17:37:55,1110,8.12855,0.999884
2014-02-06,17:37:56,1108,8.12862,0.999874
2014-02-06,17:37:57,1109,8.12871,0.999893
2014-02-06,17:37:58,1110,8.12879,0.999886
2014-02-06,17:37:59,1111,8.12892,0.999886
2014-02-06,17:38:00,1108,8.12899,0.999874
2014-02-06,17:38:01,1106,8.1291,0.999903
2014-02-06,17:38:02,1112,8.1292,0.999845
2014-02-06,17:38:04,1113,8.12932,0.999874
2014-02-06,17:38:05,1109,8.12934,0.999873
2014-02-06,17:38:06,1111,8.12949,0.999897
2014-02-06,17:38:07,1106,8.12957,0.999869
2014-02-06,17:38:08,1108,8.12966,0.999888
2014-02-06,17:38:09,1107,8.12985,0.999897
2014-02-06,17:38:10,1109,8.12988,0.999874
2014-02-06,17:38:11,1107,8.12998,0.999915
2014-02-06,17:38:12,1110,8.13009,0.999863
2014-02-06,17:38:14,1111,8.13018,0.999878
2014-02-06,17:38:15,1107,8.13027,0.999868
2014-02-06,17:38:16,1108,8.13035,0.99987
2014-02-06,17:38:17,1109,8.13046,0.999894
2014-02-06,17:38:18,1112,8.13055,0.999867
2014-02-06,17:38:19,1107,8.13064,0.99989
2014-02-06,17:38:20,1107,8.13074,0.999901
2014-02-06,17:38:21,1106,8.13082,0.999864
2014-02-06,17:38:22,1108,8.13091,0.999872
2014-02-06,17:38:24,1157,8.13099,0.99988
2014-02-06,17:38:25,1106,8.13108,0.999893
2014-02-06,17:38:26,1110,8.13116,0.999882
2014-02-06,17:38:27,1107,8.13126,0.999895
2014-02-06,17:38:28,1109,8.13134,0.999876
2014-02-06,17:38:29,1110,8.13142,0.999875
2014-02-06,17:38:30,1108,8.13151,0.99989
2014-02-06,17:38:31,1108,8.13163,0.999867
2014-02-06,17:38:32,1110,8.13171,0.999888
2014-02-06,17:38:34,1108,8.13179,0.999908
2014-02-06,17:38:35,1111,8.13185,0.999872
2014-02-06,17:38:36,1106,8.13197,0.9999
2014-02-06,17:38:37,1111,8.13203,0.999867
2014-02-06,17:38:38,1106,8.13212,0.99989
2014-02-06,17:38:39,1109,8.13223,0.999889
2014-02-06,17:38:40,1110,8.1323,0.999869
2014-02-06,17:38:41,1107,8.13246,0.999905
2014-02-06,17:38:42,1108,8.13245,0.999879
2014-02-06,17:38:44,1107,8.13261,0.999886
2014-02-06,17:38:45,1114,8.1327,0.999868
2014-02-06,17:38:46,1110,8.1328,0.999867
2014-02-06,17:38:47,1110,8.1329,0.999899
2014-02-06,17:38:48,1106,8.133,0.999888
2014-02-06,17:38:49,1109,8.13307,0.999886
2014-02-06,17:38:50,1108,8.13315,0.99991
2014-02-06,17:38:51,1110,8.13327,0.99986
2014-02-06,17:38:52,1106,8.13338,0.999887
2014-02-06,17:38:53,1108,8.13349,0.999884
2014-02-06,17:38:55,1110,8.13355,0.999884
2014-02-06,17:38:56,1112,8.13366,0.999906
2014-02-06,17:38:57,1106,8.13372,0.999882
2014-02-06,17:38:58,1111,8.13384,0.999887
2014-02-06,17:38:59,1105,8.13394,0.999877
2014-02-06,17:39:00,1109,8.13398,0.99987
2014-02-06,17:39:01,1109,8.13414,0.999887
2014-02-06,17:39:02,1109,8.13416,0.999866
2014-02-06,17:39:03,1109,8.13425,0.999872
2014-02-06,17:39:05,1110,8.13435,0.999879
2014-02-06,17:39:06,1107,8.13445,0.999866
2014-02-06,17:39:07,1107,8.13446,0.999889
2014-02-06,17:39:08,1110,8.13466,0.99987
2014-02-06,17:39:09,1108,8.13471,0.999876
2014-02-06,17:39:10,1108,8.13483,0.999899
2014-02-06,17:39:11,1109,8.13492,0.999879
2014-02-06,17:39:12,1109,8.13504,0.999879
2014-02-06,17:39:13,1107,8.1351,0.999881
2014-02-06,17:39:15,1108,8.13523,0.999856
2014-02-06,17:39:16,1107,8.13532,0.999888
2014-02-06,17:39:17,1108,8.1354,0.999877
2014-02-06,17:39:18,1108,8.1355,0.999871
2014-02-06,17:39:19,1109,8.13562,0.99988
2014-02-06,17:39:20,1107,8.13567,0.99986
2014-02-06,17:39:21,1109,8.13578,0.999862
2014-02-06,17:39:22,1107,8.13589,0.999895
2014-02-06,17:39:23,1109,8.13596,0.999857
2014-02-06,17:39:25,1112,8.13608,0.999898
2014-02-06,17:39:26,1107,8.13619,0.99987
2014-02-06,17:39:27,1109,8.13623,0.999866
2014-02-06,17:39:28,1107,8.1364,0.999901
2014-02-06,17:39:29,1110,8.13641,0.999866
2014-02-06,17:39:30,1110,8.13652,0.999895
2014-02-06,17:39:31,1109,8.13661,0.99989
2014-02-06,17:39:32,1105,8.13672,0.999871
2014-02-06,17:39:33,1108,8.1368,0.999899
2014-02-06,17:39:35,1112,8.13688,0.999861
2014-02-06,17:39:36,1108,8.13695,0.999871
2014-02-06,17:39:37,1106,8.13706,0.999899
2014-02-06,17:39:38,1108,8.13711,0.999874
2014-02-06,17:39:39,1108,8.13721,0.99988
2014-02-06,17:39:40,1111,8.13733,0.999908
2014-02-06,17:39:41,1109,8.1374,0.999866
2014-02-06,17:39:42,1110,8.13748,0.999893
2014-02-06,17:39:43,1108,8.13758,0.999888
2014-02-06,17:39:45,1175,8.13769,0.99991
2014-02-06,17:39:46,1108,8.13778,0.999883
2014-02-06,17:39:47,1108,8.13791,0.999869
2014-02-06,17:39:48,1108,8.138,0.999876
2014-02-06,17:39:49,1108,8.13805,0.999854
2014-02-06,17:39:50,1108,8.13815,0.999883
2014-02-06,17:39:51,1110,8.13828,0.999886
2014-02-06,17:39:52,1109,8.1383,0.999884
2014-02-06,17:39:53,1109,8.13843,0.999871
2014-02-06,17:39:55,1109,8.13849,0.99988
2014-02-06,17:39:56,1110,8.13866,0.999889
2014-02-06,17:39:57,1107,8.13867,0.99988
2014-02-06,17:39:58,1109,8.13876,0.999879
2014-02-06,17:39:59,1107,8.13888,0.999892
2014-02-06,17:40:00,1111,8.13894,0.999867
2014-02-06,17:40:01,1110,8.13903,0.999885
2014-02-06,17:40:02,1111,8.1391,0.999862
2014-02-06,17:40:03,1106,8.13926,0.999896
2014-02-06,17:40:05,1108,8.13933,0.999882
2014-02-06,17:40:06,1108,8.13942,0.999884
2014-02-06,17:40:07,1110,8.13955,0.999892
2014-02-06,17:40:08,1112,8.13963,0.999878
2014-02-06,17:40:09,1107,8.13972,0.999888
2014-02-06,17:40:10,1109,8.13977,0.999864
2014-02-06,17:40:11,1111,8.1399,0.999902
2014-02-06,17:40:12,1114,8.13996,0.999891
2014-02-06,17:40:13,1111,8.1401,0.99988
2014-02-06,17:40:15,1109,8.14016,0.999879
2014-02-06,17:40:16,1109,8.14028,0.999896
2014-02-06,17:40:17,1109,8.14034,0.999878
2014-02-06,17:40:18,1109,8.14047,0.999913
2014-02-06,17:40:19,1110,8.14054,0.999875
2014-02-06,17:40:20,1106,8.1406,0.999901
2014-02-06,17:40:21,1109,8.14071,0.999883
2014-02-06,17:40:22,1109,8.14074,0.99988
2014-02-06,17:40:23,1110,8.14091,0.999913
2014-02-06,17:40:24,1106,8.14098,0.999885
2014-02-06,17:40:26,1112,8.14098,0.999887
2014-02-06,17:40:27,1109,8.14111,0.999877
2014-02-06,17:40:28,1111,8.1412,0.999885
2014-02-06,17:40:29,1109,8.14129,0.99989
2014-02-06,17:40:30,1108,8.14134,0.999848
2014-02-06,17:40:31,1109,8.14147,0.999892
2014-02-06,17:40:32,1108,8.14149,0.999874
2014-02-06,17:40:33,1112,8.14158,0.999898
2014-02-06,17:40:34,1108,8.1417,0.999882
2014-02-06,17:40:36,1109,8.14177,0.999868
2014-02-06,17:40:37,1108,8.14191,0.999899
2014-02-06,17:40:38,1111,8.14195,0.999868
2014-02-06,17:40:39,1106,8.14208,0.999881
2014-02-06,17:40:40,1109,8.14215,0.999873
2014-02-06,17:40:41,1107,8.14225,0.999858
2014-02-06,17:40:42,1109,8.14236,0.999896
2014-02-06,17:40:43,1106,8.14248,0.999877
2014-02-06,17:40:44,1109,8.1425,0.99987
2014-02-06,17:40:46,1112,8.14267,0.999892
2014-02-06,17:40:47,1108,8.14272,0.999867
2014-02-06,17:40:48,1109,8.14283,0.999905
2014-02-06,17:40:49,1108,8.14293,0.999865
2014-02-06,17:40:50,1109,8.14301,0.999872
2014-02-06,17:40:51,1108,8.14307,0.999892
2014-02-06,17:40:52,1108,8.14317,0.999884
2014-02-06,17:40:53,1108,8.14332,0.999883
2014-02-06,17:40:54,1109,8.14337,0.999892
2014-02-06,17:40:56,1112,8.14344,0.999871
2014-02-06,17:40:57,1109,8.14356,0.999922
2014-02-06,17:40:58,1106,8.14364,0.99988
2014-02-06,17:40:59,1109,8.14373,0.999914
2014-02-06,17:41:00,1108,8.14381,0.999895
2014-02-06,17:41:01,1109,8.14392,0.999871
2014-02-06,17:41:02,1110,8.14402,0.999895
2014-02-06,17:41:03,1108,8.1441,0.999888
2014-02-06,17:41:04,1110,8.14417,0.999904
2014-02-06,17:41:06,1152,8.14426,0.999882
2014-02-06,17:41:07,1111,8.14437,0.999892
2014-02-06,17:41:08,1108,8.14445,0.999893
2014-02-06,17:41:09,1106,8.14453,0.999876
2014-02-06,17:41:10,1110,8.14468,0.999893
2014-02-06,17:41:11,1109,8.14474,0.999875
2014-02-06,17:41:12,1107,8.14484,0.999878
2014-02-06,17:41:13,1106,8.14491,0.999897
2014-02-06,17:41:14,1109,8.14503,0.999887
2014-02-06,17:41:16,1108,8.1451,0.999873
2014-02-06,17:41:17,1110,8.14523,0.999891
2014-02-06,17:41:18,1110,8.14531,0.999866
2014-02-06,17:41:19,1108,8.14539,0.999899
2014-02-06,17:41:20,1106,8.14551,0.999885
2014-02-06,17:41:21,1110,8.14558,0.999861
2014-02-06,17:41:22,1106,8.14568,0.999895
2014-02-06,17:41:23,1111,8.14578,0.99988
2014-02-06,17:41:24,1110,8.14585,0.999902
2014-02-06,17:41:26,1111,8.14595,0.99988
2014-02-06,17:41:27,1110,8.14604,0.999886
2014-02-06,17:41:28,1107,8.14616,0.9999
2014-02-06,17:41:29,1109,8.14623,0.999863
2014-02-06,17:41:30,1109,8.14632,0.999906
2014-02-06,17:41:31,1107,8.14641,0.999904
2014-02-06,17:41:32,1108,8.14651,0.999853
2014-02-06,17:41:33,1110,8.14666,0.999895
2014-02-06,17:41:34,1109,8.14669,0.999855
2014-02-06,17:41:35,1107,8.14677,0.999903
2014-02-06,17:41:37,1111,8.14688,0.999874
2014-02-06,17:41:38,1106,8.14695,0.999862
2014-02-06,17:41:39,1108,8.14707,0.99988
2014-02-06,17:41:40,1111,8.14717,0.999852
2014-02-06,17:41:41,1109,8.14724,0.99988
2014-02-06,17:41:42,1105,8.14736,0.999905
2014-02-06,17:41:43,1108,8.14741,0.999882
2014-02-06,17:41:44,1106,8.14747,0.999875
2014-02-06,17:41:45,1110,8.14763,0.999891
2014-02-06,17:41:47,1110,8.14764,0.999864
2014-02-06,17:41:48,1109,8.14778,0.999905
2014-02-06,17:41:49,1109,8.14789,0.999884
2014-02-06,17:41:50,1110,8.14793,0.999905
2014-02-06,17:41:51,1110,8.14806,0.999864
2014-02-06,17:41:52,1106,8.14813,0.999875
2014-02-06,17:41:53,1109,8.14829,0.999897
2014-02-06,17:41:54,1112,8.14831,0.999881
2014-02-06,17:41:55,1107,8.14841,0.999904
2014-02-06,17:41:57,1110,8.14846,0.999861
2014-02-06,17:41:58,1108,8.14855,0.999871
2014-02-06,17:41:59,1109,8.14867,0.999907
2014-02-06,17:42:00,1108,8.14872,0.99988
2014-02-06,17:42:01,1109,8.14881,0.999896
2014-02-06,17:42:02,1111,8.14889,0.999873
2014-02-06,17:42:03,1106,8.14895,0.999894
2014-02-06,17:42:04,1109,8.14907,0.999895
2014-02-06,17:42:05,1109,8.14919,0.999856
2014-02-06,17:42:07,1112,8.14923,0.999903
2014-02-06,17:42:08,1107,8.14931,0.999858
2014-02-06,17:42:09,1107,8.14946,0.999891
2014-02-06,17:42:10,1110,8.14951,0.999911
2014-02-06,17:42:11,1105,8.14963,0.999867
2014-02-06,17:42:12,1111,8.14974,0.999907
2014-02-06,17:42:13,1110,8.14979,0.999859
2014-02-06,17:42:14,1112,8.14989,0.999896
2014-02-06,17:42:15,1111,8.14999,0.999868
2014-02-06,17:42:17,1111,8.1501,0.999911
2014-02-06,17:42:18,1106,8.15019,0.99988
2014-02-06,17:42:19,1110,8.15033,0.999909
2014-02-06,17:42:20,1112,8.15039,0.99988
2014-02-06,17:42:21,1110,8.1505,0.999899
2014-02-06,17:42:22,1110,8.15058,0.999887
2014-02-06,17:42:23,1107,8.15069,0.99987
2014-02-06,17:42:24,1111,8.15082,0.999884
2014-02-06,17:42:25,1110,8.15083,0.999864
2014-02-06,17:42:27,1128,8.15096,0.999899
2014-02-06,17:42:28,1106,8.15104,0.999895
2014-02-06,17:42:29,1110,8.15108,0.999868
2014-02-06,17:42:30,1109,8.15121,0.999913
2014-02-06,17:42:31,1110,8.15128,0.999852
2014-02-06,17:42:32,1108,8.15138,0.999908
2014-02-06,17:42:33,1109,8.15143,0.999897
2014-02-06,17:42:34,1109,8.15152,0.999884
2014-02-06,17:42:35,1109,8.1516,0.999913
2014-02-06,17:42:36,1108,8.15171,0.999887
2014-02-06,17:42:38,1111,8.15175,0.999884
2014-02-06,17:42:39,1108,8.1519,0.999897
2014-02-06,17:42:40,1109,8.15194,0.999867
2014-02-06,17:42:41,1110,8.15204,0.999917
2014-02-06,17:42:42,1110,8.1521,0.999867
2014-02-06,17:42:43,1111,8.15217,0.999893
2014-02-06,17:42:44,1107,8.15231,0.999907
2014-02-06,17:42:45,1106,8.15237,0.999887
2014-02-06,17:42:46,1113,8.15244,0.999907
2014-02-06,17:42:48,1109,8.15254,0.999875
2014-02-06,17:42:49,1108,8.15261,0.999882
2014-02-06,17:42:50,1109,8.15274,0.999905
2014-02-06,17:42:51,1109,8.15279,0.999876
2014-02-06,17:42:52,1106,8.1529,0.999889
2014-02-06,17:42:53,1111,8.15298,0.999878
2014-02-06,17:42:54,1106,8.15309,0.999861
2014-02-06,17:42:55,1106,8.15318,0.99987
2014-02-06,17:42:56,1111,8.15322,0.999879
2014-02-06,17:42:58,1114,8.15336,0.999873
2014-02-06,17:42:59,1109,8.15341,0.999876
2014-02-06,17:43:00,1107,8.15349,0.999847
2014-02-06,17:43:01,1109,8.15357,0.999898
2014-02-06,17:43:02,1106,8.15365,0.999897
2014-02-06,17:43:03,1109,8.15374,0.999864
2014-02-06,17:43:04,1106,8.15382,0.999896
2014-02-06,17:43:05,1109,8.15392,0.999898
2014-02-06,17:43:06,1110,8.15397,0.999865
2014-02-06,17:43:08,1111,8.15408,0.999889
2014-02-06,17:43:09,1112,8.15412,0.999864
2014-02-06,17:43:10,1105,8.15423,0.999877
2014-02-06,17:43:11,1109,8.1543,0.999868
2014-02-06,17:43:12,1109,8.1544,0.999891
2014-02-06,17:43:13,1110,8.15447,0.999905
2014-02-06,17:43:14,1107,8.15455,0.999883
2014-02-06,17:43:15,1110,8.15465,0.99989
2014-02-06,17:43:16,1107,8.15473,0.999883
2014-02-06,17:43:18,1115,8.15483,0.999894
2014-02-06,17:43:19,1106,8.15496,0.999885
2014-02-06,17:43:20,1113,8.15505,0.999888
2014-02-06,17:43:21,1105,8.15515,0.999888
2014-02-06,17:43:22,1110,8.15523,0.999862
2014-02-06,17:43:23,1108,8.15532,0.999876
2014-02-06,17:43:24,1110,8.15541,0.999894
2014-02-06,17:43:25,1108,8.1555,0.999857
2014-02-06,17:43:26,1106,8.1556,0.999896
2014-02-06,17:43:28,1113,8.1557,0.99986
2014-02-06,17:43:29,1107,8.15578,0.999896
2014-02-06,17:43:30,1108,8.15589,0.999885
2014-02-06,17:43:31,1110,8.15595,0.99987
2014-02-06,17:43:32,1105,8.15605,0.999894
2014-02-06,17:43:33,1109,8.15617,0.999869
2014-02-06,17:43:34,1108,8.15624,0.999858
2014-02-06,17:43:35,1111,8.15633,0.99988
2014-02-06,17:43:36,1113,8.15642,0.999895
2014-02-06,17:43:37,1106,8.15651,0.999894
2014-02-06,17:43:39,1111,8.15658,0.999891
2014-02-06,17:43:40,1106,8.15669,0.999921
2014-02-06,17:43:41,1108,8.15676,0.999875
2014-02-06,17:43:42,1111,8.1568,0.999897
2014-02-06,17:43:43,1110,8.1569,0.99985
2014-02-06,17:43:44,1108,8.15699,0.999906
2014-02-06,17:43:45,1109,8.15704,0.999863
2014-02-06,17:43:46,1111,8.15714,0.999904
2014-02-06,17:43:48,1151,8.1572,0.999865
2014-02-06,17:43:49,1108,8.15728,0.999889
2014-02-06,17:43:50,1106,8.15739,0.999887
2014-02-06,17:43:51,1111,8.15743,0.999893
2014-02-06,17:43:52,1112,8.15752,0.999894
2014-02-06,17:43:53,1107,8.15765,0.999868
2014-02-06,17:43:54,1111,8.15767,0.999874
2014-02-06,17:43:55,1120,8.15778,0.999898
2014-02-06,17:43:56,1108,8.15789,0.999876
2014-02-06,17:43:58,1112,8.15799,0.999913
2014-02-06,17:43:59,1111,8.15804,0.999865
2014-02-06,17:44:00,1111,8.15813,0.999904
2014-02-06,17:44:01,1106,8.15827,0.999872
2014-02-06,17:44:02,1109,8.15834,0.999872
2014-02-06,17:44:03,1106,8.15845,0.999907
2014-02-06,17:44:04,1109,8.15852,0.999871
2014-02-06,17:44:05,1109,8.15864,0.999864
2014-02-06,17:44:06,1106,8.15873,0.999897
2014-02-06,17:44:07,1110,8.1588,0.999876
2014-02-06,17:44:09,1107,8.15894,0.999866
2014-02-06,17:44:10,1106,8.15906,0.999909
2014-02-06,17:44:11,1109,8.15909,0.999862
2014-02-06,17:44:12,1111,8.15924,0.999907
2014-02-06,17:44:13,1109,8.15934,0.999881
2014-02-06,17:44:14,1106,8.15935,0.999858
2014-02-06,17:44:15,1109,8.1595,0.999895
2014-02-06,17:44:16,1109,8.15957,0.999864
2014-02-06,17:44:17,1107,8.15971,0.999897
2014-02-06,17:44:19,1109,8.15978,0.999878
2014-02-06,17:44:20,1110,8.15985,0.999871
2014-02-06,17:44:21,1110,8.15996,0.999889
2014-02-06,17:44:22,1110,8.16004,0.999887
2014-02-06,17:44:23,1109,8.16013,0.999903
2014-02-06,17:44:24,1110,8.16017,0.999872
2014-02-06,17:44:25,1110,8.16027,0.999901
2014-02-06,17:44:26,1106,8.16037,0.999873
2014-02-06,17:44:27,1111,8.16045,0.999894
2014-02-06,17:44:29,1107,8.16051,0.999927
2014-02-06,17:44:30,1108,8.16065,0.999872
2014-02-06,17:44:31,1108,8.16073,0.99988
2014-02-06,17:44:32,1109,8.16081,0.999895
2014-02-06,17:44:33,1107,8.16093,0.999861
2014-02-06,17:44:34,1108,8.16101,0.999889
2014-02-06,17:44:35,1109,8.16108,0.999885
2014-02-06,17:44:36,1110,8.16115,0.999879
2014-02-06,17:44:37,1108,8.16131,0.999913
2014-02-06,17:44:39,1112,8.16134,0.999851
2014-02-06,17:44:40,1104,8.16145,0.999877
2014-02-06,17:44:41,1110,8.16156,0.999876
2014-02-06,17:44:42,1107,8.16162,0.999867
2014-02-06,17:44:43,1108,8.16172,0.999903
2014-02-06,17:44:44,1110,8.16178,0.999886
2014-02-06,17:44:45,1107,8.1619,0.999861
2014-02-06,17:44:46,1110,8.16198,0.999886
2014-02-06,17:44:47,1103,8.16208,0.999879
2014-02-06,17:44:48,1109,8.16216,0.99987
2014-02-06,17:44:50,1108,8.16229,0.999911
2014-02-06,17:44:51,1109,8.1623,0.999863
2014-02-06,17:44:52,1111,8.16246,0.999881
2014-02-06,17:44:53,1105,8.16252,0.999887
2014-02-06,17:44:54,1108,8.1626,0.999849
2014-02-06,17:44:55,1110,8.16267,0.999887
2014-02-06,17:44:56,1106,8.16281,0.999889
2014-02-06,17:44:57,1110,8.16286,0.999852
2014-02-06,17:44:58,1110,8.16294,0.999897
2014-02-06,17:45:00,1107,8.16303,0.999857
2014-02-06,17:45:01,1111,8.16312,0.999902
2014-02-06,17:45:02,1108,8.16319,0.999861
2014-02-06,17:45:03,1109,8.16326,0.999878
2014-02-06,17:45:04,1107,8.1634,0.999894
2014-02-06,17:45:05,1110,8.16346,0.999869
2014-02-06,17:45:06,1106,8.16358,0.999879
2014-02-06,17:45:07,1109,8.16366,0.999914
2014-02-06,17:45:09,1203,8.16376,0.999866
2014-02-06,17:45:10,1106,8.16383,0.99989
2014-02-06,17:45:11,1108,8.16398,0.999892
2014-02-06,17:45:12,1110,8.16402,0.999859
2014-02-06,17:45:13,1108,8.16417,0.999887
2014-02-06,17:45:14,1108,8.16432,0.999858
2014-02-06,17:45:15,1109,8.16436,0.999895
2014-02-06,17:45:16,1109,8.16453,0.999845
2014-02-06,17:45:17,1109,8.16458,0.999885
2014-02-06,17:45:19,1106,8.16467,0.999878
2014-02-06,17:45:20,1114,8.16475,0.999887
2014-02-06,17:45:21,1110,8.16483,0.999866
2014-02-06,17:45:22,1108,8.16501,0.999871
2014-02-06,17:45:23,1108,8.16504,0.999898
2014-02-06,17:45:24,1106,8.1651,0.999848
2014-02-06,17:45:25,1109,8.16521,0.999905
2014-02-06,17:45:26,1108,8.16532,0.999879
2014-02-06,17:45:27,1110,8.16535,0.999883
2014-02-06,17:45:28,1109,8.16547,0.99991
2014-02-06,17:45:30,1108,8.16553,0.999869
2014-02-06,17:45:31,1110,8.16563,0.999906
2014-02-06,17:45:32,1111,8.16568,0.999858
2014-02-06,17:45:33,1107,8.16577,0.999869
2014-02-06,17:45:34,1109,8.16591,0.999893
